bus,x,y,distance_km,kvBase,kvLL,pu_a,pu_b,pu_c
2f15e681-d391-49f9-ac6c-e9471ca7e957,34.67781198043631,-82.83518907802765,1.0056418065064072,0.27712812921102037,"[-0.03828802940464682, -0.9796699473545047, -0.829275046980449, 0.5229933797050278, 0.8675630763850959, 0.4566765676494769]",0.9804178593303328,0.9804178593249193,0.9804178593205712
851c3c74-63d9-4b68-8756-89bd42e7d788,34.67781198043631,-82.8347391909493,0.9644121100522359,0.27712812921102037,"[-0.03499267868609648, -0.9811362562689823, -0.8321925831090554, 0.5208726767256617, 0.8671852617951519, 0.4602635795433205]",0.9817600729686906,0.98176007296358,0.9817600729587823
481b4156-086d-4718-8c63-dc41bfd4f4c9,34.67666049233399,-82.83588311852799,0.9499112987380652,0.27712812921102037,"[-0.03999701594139979, -0.9789648627195943, -0.8278099325067033, 0.5241208631429467, 0.8678069484481031, 0.4548439995766475]",0.9797815897801866,0.9797815897744772,0.9797815897712964
733b5182-ae82-43e4-8e87-502cf52aff85,34.67666049233399,-82.83633300560633,0.9911415658607793,0.27712812921102037,"[-0.040237633624096575, -0.9788584743389663, -0.827597488625093, 0.5242760499784448, 0.8678351222491896, 0.45458242436052143]",0.979685143244131,0.9796851432383993,0.9796851432352516
ce68466a-3c9d-4b70-984d-39c2d4c83dfc,34.67666049233399,-82.83543323144964,0.9086810316153512,0.27712812921102037,"[-0.03975639784791367, -0.9790712501705201, -0.8280223757885626, 0.5239656754868435, 0.8677787736364764, 0.4551055746836766]",0.9798780965143914,0.9798780965087046,0.9798780965054906
62926cbf-a806-462a-874d-2491ae8f4891,34.67666049233399,-82.8349833443713,0.9499112987380652,0.27712812921102037,"[-0.040052512568516184, -0.97894039185515, -0.8277609918028905, 0.5241566891996313, 0.8678135043714067, 0.4547837026555186]",0.9797594064447396,0.9797594064390259,0.9797594064358519
6d91fa46-2def-41ac-a44e-0ec1ed25e35a,34.67711037941233,-82.83543323144964,0.8587729568266398,0.27712812921102037,"[-0.03584046789066602, -0.9808006381116452, -0.8314780346567218, 0.5214390746350366, 0.8673185025473877, 0.4593615634766085]",0.9814552617449708,0.9814552617396445,0.9814552617358946
38ddcca1-5a42-4440-b875-c6aab7f58750,34.67756026649068,-82.83543323144964,0.908681035305174,0.27712812921102037,"[-0.03738115293766319, -0.9801248762593665, -0.8301224652024289, 0.5224354660988088, 0.8675036181400922, 0.4576894101605577]",0.9808374603396639,0.9808374603341967,0.9808374603306581
d941df2e-20f2-4710-ba05-61ee4d06caa4,34.67711037941233,-82.8349833443713,0.9000030009908049,0.27712812921102037,"[-0.03714845925808336, -0.9802273140663741, -0.8303275257853671, 0.5222851663644991, 0.8674759850434502, 0.4579421477018751]",0.9809309839204714,0.9809309839150256,0.9809309839114547
84400613-fdf5-465c-bb59-25bccc63e964,34.67822566884535,-82.8350754166891,0.7134643164517979,0.27712812921102037,"[-0.017856146422834247, -0.9887270159554257, -0.8473346399609956, 0.5098273842959442, 0.8651907863838297, 0.47889963165948146]",0.988888241405836,0.9888882414001116,0.9888882413993971
be03ea98-df62-4721-9c08-8e87b6970974,34.67822566884535,-82.83552530376744,0.754693807881139,0.27712812921102037,"[-0.018563736687185067, -0.9879110653015116, -0.8462742108344105, 0.5100322001134261, 0.8648379475215956, 0.47787886518808553]",0.9880854645275566,0.9880854645214813,0.9880854645213918
f7bfc679-f893-49df-a34b-c7f2d8975c85,34.6786755559237,-82.8350754166891,0.6635562288251423,0.27712812921102037,"[-0.01699957037892119, -0.9897146838493539, -0.848618273469458, 0.5095794016285573, 0.8656178438483791, 0.48013528222079666]",0.9898606673494248,0.9898606673441269,0.9898606673426562
f65ebc47-745c-47ea-88a7-abd23fb2fdfc,34.67912544300204,-82.8350754166891,0.7134643201427067,0.27712812921102037,"[-0.018014828045529542, -0.9885452911619261, -0.8470979208620054, 0.5098739442155712, 0.865112748907535, 0.47867134694635477]",0.98870942478237,0.988709424776572,0.9887094247759989
127a487f-f8e5-49e2-8b09-bb7318466844,34.675516140576136,-82.83404127497106,0.27914532825044375,0.27712812921102037,"[-0.008891143443966302, -0.9948897650623469, -0.8571542387323248, 0.5051448385244873, 0.8660453821762911, 0.4897449265378596]",0.994929493480758,0.9949294934776031,0.9949294934774265
29160497-d557-46ef-953b-030985e86c82,34.675516140576136,-82.83359138789271,0.32037616248845313,0.27712812921102037,"[-0.00951879036822163, -0.9941727933325883, -0.8562194995385325, 0.5053299108406555, 0.8657382899067542, 0.4888428824919329]",0.9942183614847273,0.9942183614813209,0.9942183614813948
21a5c737-9853-4b91-9264-5bba7071c44a,34.675516140576136,-82.8344911620494,0.32037616248845313,0.27712812921102037,"[-0.009089494546784966, -0.9946634106769013, -0.8568590345328938, 0.5052034384256853, 0.8659485290796788, 0.4894599722512162]",0.9947049408698683,0.9947049408666334,0.9947049408665364
781b2dc1-d43f-410d-8d73-5d054884a778,34.673156330322776,-82.83226206433518,0.3373467670953574,0.27712812921102037,"[-0.019110234182741395, -0.98897386827141, -0.8469213764573785, 0.5110368823126934, 0.8660316106401199, 0.47793698595871664]",0.9891584873586944,0.9891584873559934,0.9891584873576423
b60382ca-98a1-4b75-b523-efddb361e17c,34.67270644324443,-82.83226206433518,0.3872548094495387,0.27712812921102037,"[-0.019369070307730142, -0.9887972083328854, -0.8466389664003261, 0.5111727110030911, 0.8660080367080563, 0.4776244973297942]",0.9889868957832766,0.9889868957805367,0.9889868957822306
68b90fa4-32a9-48f6-822a-5c14e0262d7a,34.67225655616608,-82.83226206433518,0.43716284811396905,0.27712812921102037,"[-0.019627903632534565, -0.9886205443306092, -0.8463565542240535, 0.5113085352365825, 0.8659844578565881, 0.47731200909402666]",0.9888153696282987,0.9888153696255199,0.988815369627259
c9b6ab2c-36b4-4ee9-bc4e-1a63cb1590b7,34.67360621740112,-82.83226206433518,0.2874387210500043,0.27712812921102037,"[-0.018851395258158613, -0.9891505241447421, -0.8472037843936683, 0.5109010491651798, 0.8660551796518269, 0.47824947497956233]",0.9893301443191042,0.9893301443164417,0.9893301443180461
6239cbb1-bf4c-471e-be1f-890a778af58e,34.67405610447947,-82.83226206433518,0.33734677078406183,0.27712812921102037,"[-0.01953877312779504, -0.9886807442498233, -0.8464532541357566, 0.5112614459148327, 0.8659920272635515, 0.47741929833499075]",0.9888737925768378,0.9888737925740735,0.9888737925757971
e33a7c36-8f7f-4bc7-b053-54f55c890e5e,34.674505991557815,-82.83226206433518,0.3872548242100119,0.27712812921102037,"[-0.020226148266839, -0.9882109602442886, -0.845702721683243, 0.5116218382444149, 0.865928869950082, 0.47658912199987363]",0.9884179272758763,0.9884179272730089,0.9884179272748526
1e683ae3-a73e-4457-a587-085dbb419fa5,34.67360621740112,-82.83271195141353,0.3286705017667824,0.27712812921102037,"[-0.019094245342297828, -0.9889849631228335, -0.8469389793007823, 0.511028582996404, 0.8660332246430801, 0.47795638012642955]",0.9891692713725827,0.989169271369884,0.9891692713715311
7250aede-c77c-468f-b25a-45b6a36d4472,34.67360621740112,-82.83181217725684,0.3286705017667824,0.27712812921102037,"[-0.02030235354485465, -0.9881555302655419, -0.84561661527452, 0.511660118961706, 0.8659189688193746, 0.4764954113038358]",0.9883640713287485,0.9883640713258672,0.9883640713277235
bd90ac5e-9f30-4582-9f5c-54eca933fcdc,34.67360621740112,-82.83136229017849,0.36990228248356055,0.27712812921102037,"[-0.021753309931931083, -0.9871605336073543, -0.8440294446985076, 0.5124191857236198, 0.8657827546304387, 0.4747413478837345]",0.9874001851047518,0.9874001851016518,0.9874001851037604
3d6b4f5c-c488-449a-8284-c2d6435de91a,34.67389461251987,-82.8341332036869,0.060925810917061236,0.27712812921102037,"[-0.03626558951798933, -0.9796766760737311, -0.8302920941643183, 0.521245259745028, 0.8665576836823076, 0.4584314163287031]",0.9803476845302306,0.9803476845295612,0.9803476845304027
0cb1a779-c071-4340-ad2c-7c68bdf0a47a,34.67344472544152,-82.8341332036869,0.11083385932714732,0.27712812921102037,"[-0.03785905798628552, -0.9790943186355652, -0.8289910235948238, 0.522334065199586, 0.8668500815811093, 0.4567602534359791]",0.9798260013869944,0.9798260013861207,0.9798260013872384
981ffc73-311c-4f88-aac2-78db9d7f11af,34.67389461251987,-82.83368331660856,0.01969417311400893,0.27712812921102037,"[-0.033629716358411256, -0.9806350746257319, -0.8324400282367787, 0.519441725903735, 0.8660697445951899, 0.4611933487219967]",0.9812115507606565,0.9812115507603248,0.9812115507607082
bae1a80a-5d8e-4d74-83d6-0a98d65b0a47,34.67434449959821,-82.83368331660856,0.06960222521492573,0.27712812921102037,"[-0.03645136224452952, -0.9795967200555887, -0.8301299638581737, 0.5213661656364681, 0.8665813261027033, 0.4582305544191206]",0.9802746735946004,0.9802746735939017,0.9802746735947725
437ebea5-9e6b-478d-a29c-246fb6dfe631,34.67479438667656,-82.83368331660856,0.11951028100420455,0.27712812921102037,"[-0.039273006883300085, -0.9785583613864547, -0.8278198965534126, 0.5232906022394712, 0.8670929034367127, 0.4552677591469835]",0.9793461265799368,0.9793461265788739,0.9793461265802326
744ce767-07e3-40b1-bb84-8555722e3128,34.67479438667656,-82.83323342953021,0.16074147291892937,0.27712812921102037,"[-0.04160408779954997, -0.9777005255920465, -0.82591144850533, 0.5248804596339689, 0.8675155363048801, 0.45282006595807756]",0.9785853145244654,0.9785853145231026,0.9785853145248652
8fae7822-2811-4dc2-9d00-91a9d534c978,34.672994838363174,-82.8341332036869,0.16074190404711652,0.27712812921102037,"[-0.03945252487570669, -0.9785119572221679, -0.8276899503721159, 0.5234228672991829, 0.8671424752478226, 0.45508908992298497]",0.9793069754086063,0.9793069754075294,0.9793069754089234
953eec14-bc83-47d7-8c8e-bfc34fb0b9c5,34.67695093780922,-82.8354347377012,0.8410523344374194,7.199557856794634,"[-0.00040154226363128565, -0.9995609724564297, -0.865444423591818, 0.5001282319317194, 0.8658459658554492, 0.49943274052471026]",0.9995610530829038,0.9995610530778111,0.9995610530735511
5a20152a-ce44-46d8-812f-5073827bab0f,34.67765814566613,-82.8346712555593,0.9461747754209766,7.199557856794634,"[-0.0004174520011240914, -0.9995423866454711, -0.8654203729385684, 0.5001327172632292, 0.8658378249396925, 0.49940966938224196]",0.9995424737915862,0.9995424737867084,0.9995424737814049
902a2eb2-e22a-4f2e-9080-a017c7b9ea32,34.676697872002414,-82.83743346016078,1.371471522212263,7.199557856794634,"[-0.0003698414925173132, -0.999624073581691, -0.8655149211573591, 0.5001323288220723, 0.8658847626498763, 0.4994917447596189]",0.9996241419701595,0.9996241419636595,0.9996241419713128
55c0c277-83a0-46cb-b2cd-ea6b02b4a044,34.671427440062565,-82.83477249251003,0.7601479959967441,7.199557856794634,"[-0.00027045428557540875, -0.9997286639311813, -0.8656551926590055, 0.50009855215031, 0.8659256469445809, 0.4996301117808712]",0.999728700484112,0.9997287004792557,0.9997287004845088
d65c1dd3-bd70-4490-9bc9-5c2da8f7e82c,34.674766110737096,-82.83149999987926,0.2684357849655941,7.199557856794634,"[-0.00014722743229555614, -0.9998517006919815, -0.8658233590447344, 0.5000533529449925, 0.8659705864770301, 0.499798347746989]",0.9998517115007208,0.9998517114980452,0.9998517114998109
486c4420-a93c-4793-8fee-92bb4e3f6c8b,34.67377584109062,-82.83261442342274,0.4184349808190022,7.199557856794634,"[-0.00018862550404645485, -0.9998113110825855, -0.8657676815815187, 0.5000690099222131, 0.865956307085565, 0.4997423011603722]",0.9998113288452675,0.9998113288418747,0.9998113288447563
302675215,34.6741564,-82.8356477,0.9920633393791337,7.199557856794634,"[-0.00034047181124430005, -0.9996543522413186, -0.865555828085575, 0.5001220332614426, 0.8658962998968194, 0.49953231897987604]",0.9996544101929171,0.9996544101869705,0.9996544101931102
113984088,34.6744666,-82.8357795,1.0285337212886219,7.199557856794634,"[-0.000345657411212863, -0.9996491564652085, -0.8655487356115764, 0.5001239262347018, 0.8658943930227893, 0.4995252302305067]",0.9996492161968467,0.9996492161907036,0.9996492161970358
f078b90d-1b3b-4f3c-9ce8-7191e1c0f8a1,34.67396253553774,-82.8352913704561,1.0311658756543538,7.199557856794634,"[-0.0003448409264903075, -0.9996490933264429, -0.8655490891740794, 0.5001231875688112, 0.8658939301005695, 0.4995259057576317]",0.9996491527759562,0.999649152770062,0.9996491527761691
296569828,34.674651,-82.8329727,0.1243614100147288,7.199557856794634,"[-0.00010699495095834286, -0.9998900760004943, -0.8658767092770269, 0.5000376982482377, 0.8659837042279853, 0.4998523777522564]",0.9998900816939106,0.9998900816919183,0.9998900816926242
295498746,34.6747981,-82.831464,0.2635902862904389,7.199557856794634,"[-0.00014588181380078096, -0.9998529979984753, -0.8658251553543477, 0.5000528362584353, 0.8659710371681485, 0.4998001617400399]",0.999853008609953,0.9998530086073009,0.999853008609031
67086850-524a-4c64-b12d-a31a9e3279e5,34.67561167428637,-82.83402672986128,0.26819815121622864,7.199557856794634,"[-0.00017598447543590702, -0.999814942391512, -0.8657771469006655, 0.5000598781243067, 0.8659531313761015, 0.49975506426720523]",0.9998149578494798,0.999814957846398,0.9998149578461369
d18f1899-f1d2-4178-b332-9b2c7518ff1c,34.67346386133547,-82.83225439945566,0.2715934497782623,7.199557856794634,"[-0.00011642805421818534, -0.9998795487316756, -0.8658628758433269, 0.5000406039209606, 0.865979303897545, 0.4998389448107151]",0.9998795554792679,0.9998795554767452,0.9998795554781784
decc3e5b-e24a-4078-97d3-d34b50fb5fc8,34.67414771525664,-82.83564477659735,0.9910633402180158,7.199557856794634,"[-0.0003402170413397922, -0.9996546284402399, -0.8655561946658072, 0.5001219507236935, 0.865896411707147, 0.4995326777165464]",0.9996546863050801,0.9996546862991378,0.9996546863052733
de10576a-aa0f-4038-996c-4d5448b524f5,34.67795572311708,-82.8368699910099,0.8772664513913174,7.199557856794634,"[-0.0003565691879099474, -0.9996147610808119, -0.865513492444615, 0.5001161784174966, 0.8658700616325249, 0.4994985826633154]",0.9996148246483872,0.9996148246433233,0.9996148246407088
0d723b81-d3cc-4b5e-9604-b94e1579d6da,34.677414916089354,-82.8354055069469,0.7895113898752362,7.199557856794634,"[-0.00038602927647380763, -0.9995792429829538, -0.8654680028254637, 0.5001239325539525, 0.8658540321019376, 0.49945531042900126]",0.9995793174963596,0.9995793174913248,0.9995793174875649
e2b17ec5-7234-4634-99f3-13b33e8ee391,34.67876523545962,-82.8353204364696,0.6395113853919641,7.199557856794634,"[-0.000340546663194763, -0.9996321170638625, -0.865536534429246, 0.5001109804956969, 0.8658770810924408, 0.49952113656816555]",0.9996321750432917,0.999632175038425,0.999632175036122
ad21eec3-b245-4f80-a3e7-f2e2f56b33e5,34.67551068121881,-82.8364073886983,1.1578656580242075,7.199557856794634,"[-0.00035346923038753915, -0.9996403754447756, -0.8655372251152281, 0.5001263009582306, 0.8658906943456156, 0.4995140744865449]",0.9996404379089255,0.9996404379023387,0.999640437908728
35affd0b-0310-47a0-852f-21aafab0bb12,34.677087559093025,-82.83382788718363,1.0460769308248357,7.199557856794634,"[-0.00041799271969039246, -0.9995420027352628, -0.8654197701032702, 0.500132993584223, 0.8658377628229607, 0.49940900915103975]",0.9995420901074804,0.999542090102676,0.9995420900969018
129f96e7-ea7e-4cd5-bdb6-d50f6f7bf437,34.675480397982774,-82.83687893263095,1.1795340931140303,7.199557856794634,"[-0.00035747682744481293, -0.9996374234781475, -0.8655326648389772, 0.5001282956560575, 0.865890141666422, 0.4995091278220899]",0.9996374873674728,0.9996374873611041,0.9996374873680508
19bd08d3-a3aa-4eb9-95a0-141db869b8b8,34.676416546435696,-82.83789415674269,1.318968222838295,7.199557856794634,"[-0.0003679420740708642, -0.9996261889482769, -0.8655177028277421, 0.5001317415607157, 0.8658856449018127, 0.49949444738756116]",0.999626256635732,0.9996262566291554,0.9996262566366694
113913040,34.6717887,-82.8348507,0.7194358245701336,7.199557856794634,"[-0.00027019371380563375, -0.9997289197485135, -0.8656555444891756, 0.5000984543971998, 0.8659257382029812, 0.49963046535131367]",0.9997289562309908,0.9997289562261595,0.9997289562312811
11a8480b-1da6-49f2-8040-454036c30482,34.67284500375207,-82.83520626619944,0.8410633960162713,7.199557856794634,"[-0.0003017505019911766, -0.9996958344214477, -0.8656111133616395, 0.500109240713955, 0.8659128638636308, 0.49958659370749275]",0.999695879932585,0.9996958799272564,0.9996958799328316
dae7b755-4e43-4d99-abba-eebd2682834e,34.67562021452478,-82.83403022187656,0.26919815292325694,7.199557856794634,"[-0.0001764321325420897, -0.9998144532852076, -0.8657764994936297, 0.5000600212535811, 0.8659529316261717, 0.49975443203162656]",0.9998144688220842,0.9998144688189982,0.9998144688187318
7cb66b0f-7d12-40c3-9ac3-48e0ffa241d4,34.676901250285155,-82.83455402416861,0.41919830444190553,7.199557856794634,"[-0.00024332961171449782, -0.9997408634368388, -0.865679320076162, 0.5000811612458543, 0.8659226496878766, 0.49965970219098443]",0.9997408930199082,0.9997408930160993,0.9997408930150093
9114e66f-a106-462e-926c-48a6fe17b5ce,34.678774237588755,-82.83531986933309,0.6385113852713539,7.199557856794634,"[-0.00034024177220882566, -0.9996324680652914, -0.8655369908508922, 0.5001108919530709, 0.865877232623101, 0.49952157611222037]",0.9996325259408748,0.9996325259360088,0.9996325259337152
9e1a569f-5918-48ff-84d5-50a341fb5b20,34.67899936655315,-82.83660594094499,0.75898832596733,7.199557856794634,"[-0.00034955705357900567, -0.9996226352991125, -0.8655238177849207, 0.5001140428402185, 0.8658733748384997, 0.49950859245889406]",0.999622696389425,0.9996226963845202,0.9996226963819917
4ed9d518-66f4-428c-884e-b116c0a94342,34.67447331389393,-82.8357867810108,1.0295337263996953,7.199557856794634,"[-0.00034573734820159173, -0.9996490802457214, -0.8655486296350723, 0.5001239573524225, 0.8658943669832739, 0.4995251228932989]",0.9996491400050088,0.9996491399988642,0.9996491400052007
a8200e82-da3c-4729-ae6d-d48081aa6c3a,34.67818228604554,-82.83507782646066,0.5691982477534012,7.199557856794634,"[-0.0003097282511036739, -0.999666828816187, -0.8655820048944901, 0.5001016468440617, 0.865891733145594, 0.49956518197212535]",0.9996668767696195,0.9996668767650877,0.9996668767631749
41ba0b4f-87ad-492e-b9fb-2b283e689571,34.67278557144413,-82.83372884696622,0.5684349912806425,7.199557856794634,"[-0.00022952504416004325, -0.9997704763218912, -0.8657118678717891, 0.5000840125827222, 0.8659413929159492, 0.49968646373916903]",0.9997705026387064,0.9997705026345969,0.999770502638595
29d18c94-50cc-4374-ab66-ee83ee1e45e7,34.671795301797644,-82.83484327050971,0.7184358163367592,7.199557856794634,"[-0.000269926046669139, -0.9997291964412298, -0.8656559179456621, 0.5000983609370173, 0.8659258439923313, 0.4996308355042124]",0.9997292328513887,0.9997292328465621,0.9997292328516766
