bus,pu_a,pu_b,pu_c,distance_km,x,y,kvLL,kvBase,hour,converged,has_pv,has_load
2f15e681-d391-49f9-ac6c-e9471ca7e957,1.0101054413865014,1.0101054413866397,1.0101054413822568,1.0056418065064072,34.67781198043631,-82.83518907802765,"[0.022471328131527517, -1.0098554560901778, -0.8857961431303342, 0.48546698692846973, 0.8633248149988068, 0.5243884691617079]",0.27712812921102037,1837,True,False,False
851c3c74-63d9-4b68-8756-89bd42e7d788,1.0084458160218903,1.0084458160215763,1.0084458160178082,0.9644121100522359,34.67781198043631,-82.8347391909493,"[0.01813302554128633, -1.0082827764575018, -0.8822650113218121, 0.48843772736451935, 0.8641319857805257, 0.5198450490929823]",0.27712812921102037,1837,True,False,True
481b4156-086d-4718-8c63-dc41bfd4f4c9,1.0110685114380782,1.0110685114382616,1.0110685114344307,0.9499112987380652,34.67666049233399,-82.83588311852799,"[0.023806423859367716, -1.0107882018848038, -0.8872714725476264, 0.48477713300898595, 0.8634650486882587, 0.5260110688758178]",0.27712812921102037,1837,True,False,False
733b5182-ae82-43e4-8e87-502cf52aff85,1.0110557510035272,1.0110557510037073,1.011055750999881,0.9911415658607793,34.67666049233399,-82.83633300560633,"[0.023773736212310284, -1.0107762072628572, -0.8872447410767871, 0.4847994440307536, 0.8634710048644768, 0.5259767632321036]",0.27712812921102037,1837,True,False,True
ce68466a-3c9d-4b70-984d-39c2d4c83dfc,1.0110812719347682,1.0110812719349547,1.01108127193112,0.9086810316153512,34.67666049233399,-82.83543323144964,"[0.023839111867729437, -1.010800195522075, -0.887298203346364, 0.48475482118198193, 0.8634590914786346, 0.5260453743400929]",0.27712812921102037,1837,True,False,True
62926cbf-a806-462a-874d-2491ae8f4891,1.0110523436026218,1.0110523436028012,1.0110523435989767,0.9499112987380652,34.67666049233399,-82.8349833443713,"[0.023765013740962477, -1.0107730040375624, -0.8872376057666348, 0.4848053962998771, 0.8634725920256725, 0.5259676077376851]",0.27712812921102037,1837,True,False,True
6d91fa46-2def-41ac-a44e-0ec1ed25e35a,1.0112585035952317,1.011258503595463,1.0112585035915633,0.8587729568266398,34.67711037941233,-82.83543323144964,"[0.024292855010118033, -1.0109666751946096, -0.887669250543133, 0.4844451079301574, 0.8633763955330148, 0.5265215672644522]",0.27712812921102037,1837,True,False,True
38ddcca1-5a42-4440-b875-c6aab7f58750,1.011138652744928,1.011138652745129,1.0111386527412736,0.908681035305174,34.67756026649068,-82.83543323144964,"[0.02398593282099686, -1.0108541191321458, -0.8874183130391653, 0.48465463231168315, 0.8634323802181686, 0.5261994868204627]",0.27712812921102037,1837,True,False,True
d941df2e-20f2-4710-ba05-61ee4d06caa4,1.0135712873033689,1.0135712873042253,1.0135712872994824,0.9000030009908049,34.67711037941233,-82.8349833443713,"[0.03027548467639972, -1.0131190204210487, -0.89252455101938, 0.4803401712710359, 0.8622490663429804, 0.5327788491500127]",0.27712812921102037,1837,True,True,True
84400613-fdf5-465c-bb59-25bccc63e964,0.9976759870812426,0.9976759870821928,0.9976759870791722,0.7134643164517979,34.67822566884535,-82.8350754166891,"[-0.003994461406969722, -0.9976679906368457, -0.8620085936741287, 0.5022933002732592, 0.8660030550810985, 0.49537469036358645]",0.27712812921102037,1837,True,False,False
be03ea98-df62-4721-9c08-8e87b6970974,0.9973717489649154,0.9973717489657226,0.9973717489629577,0.754693807881139,34.67822566884535,-82.83552530376744,"[-0.004267157617315931, -0.9973626206470266, -0.8616077874002632, 0.5023767771240393, 0.865874945017579, 0.49498584352298736]",0.27712812921102037,1837,True,False,True
f7bfc679-f893-49df-a34b-c7f2d8975c85,0.9980443291258752,0.9980443291270007,0.99804432912367,0.6635562288251423,34.6786755559237,-82.8350754166891,"[-0.003664322528795279, -0.9980376023505124, -0.8624937562467342, 0.5021921974747995, 0.8661580787755295, 0.4958454048757129]",0.27712812921102037,1837,True,False,False
f65ebc47-745c-47ea-88a7-abd23fb2fdfc,0.997939465200016,0.9979394652010926,0.9979394651978502,0.7134643201427067,34.67912544300204,-82.8350754166891,"[-0.003758407594321274, -0.9979323878103493, -0.8623555952493576, 0.502221070261585, 0.8661140028436788, 0.4957113175487642]",0.27712812921102037,1837,True,False,True
127a487f-f8e5-49e2-8b09-bb7318466844,1.007962459939601,1.007962459939816,1.0079624599386015,0.27914532825044375,34.675516140576136,-82.83404127497106,"[0.014593444824083038, -1.007856811298921, -0.8801263243155266, 0.4912901116049912, 0.8655328794914435, 0.5165666996939298]",0.27712812921102037,1837,True,False,False
29160497-d557-46ef-953b-030985e86c82,1.007729079508583,1.0077290795087113,1.0077290795075824,0.32037616248845313,34.675516140576136,-82.83359138789271,"[0.014381847040499747, -1.007626448754101, -0.8798210256078741, 0.4913581793885592, 0.8654391785673743, 0.5162682693655415]",0.27712812921102037,1837,True,False,True
21a5c737-9853-4b91-9264-5bba7071c44a,1.0097805979766903,1.0097805979775818,1.009780597975704,0.32037616248845313,34.675516140576136,-82.8344911620494,"[0.016246185644947175, -1.0096498985137492, -0.8825055538049388, 0.4907553396755786, 0.8662593681599915, 0.5188945588381706]",0.27712812921102037,1837,True,True,True
781b2dc1-d43f-410d-8d73-5d054884a778,1.0195021525591166,1.019502152558381,1.019502152558289,0.3373467670953574,34.673156330322776,-82.83226206433518,"[0.03921834855181062, -1.0187475449178622, -0.9018704281564942, 0.47540968622083474, 0.8626520796046836, 0.5433378586970274]",0.27712812921102037,1837,True,False,False
b60382ca-98a1-4b75-b523-efddb361e17c,1.0194767737593815,1.0194767737586403,1.0194767737585548,0.3872548094495387,34.67270644324443,-82.83226206433518,"[0.039178577188986395, -1.0187236776432107, -0.9018298728089198, 0.47543219559405786, 0.8626512956199335, 0.5432914820491527]",0.27712812921102037,1837,True,False,False
68b90fa4-32a9-48f6-822a-5c14e0262d7a,1.0194513921821433,1.0194513921813961,1.019451392181318,0.43716284811396905,34.67225655616608,-82.83226206433518,"[0.0391388084473487, -1.0186998060086443, -0.9017893149961421, 0.47545470051730965, 0.8626505065487934, 0.5432451054913346]",0.27712812921102037,1837,True,False,True
c9b6ab2c-36b4-4ee9-bc4e-1a63cb1590b7,1.0195275285813445,1.0195275285806153,1.0195275285805159,0.2874387210500043,34.67360621740112,-82.83226206433518,"[0.03925812253572231, -1.018771407832391, -0.9019109810386354, 0.4753871723976221, 0.8626528585029131, 0.5433842354347689]",0.27712812921102037,1837,True,False,True
6239cbb1-bf4c-471e-be1f-890a778af58e,1.0246098600194873,1.0246098600199347,1.0246098600184206,0.33734677078406183,34.67405610447947,-82.83226206433518,"[0.04744031690578409, -1.0235110070971312, -0.9101066915896163, 0.4706709838467855, 0.8626663746838322, 0.5528400232503455]",0.27712812921102037,1837,True,False,False
e33a7c36-8f7f-4bc7-b053-54f55c890e5e,1.0297539342944018,1.0297539342960411,1.0297539342931208,0.3872548242100119,34.674505991557815,-82.83226206433518,"[0.055622514477930096, -1.0282506023082414, -0.9183024002310934, 0.46595479049604793, 0.8626798857531632, 0.5622958118121936]",0.27712812921102037,1837,True,True,True
1e683ae3-a73e-4457-a587-085dbb419fa5,1.0194755754618936,1.0194755754611529,1.0194755754610674,0.3286705017667824,34.67360621740112,-82.83271195141353,"[0.03917672761659681, -1.0187225495900436, -0.9018279711000261, 0.4754332333441503, 0.8626512434834291, 0.5432893162458932]",0.27712812921102037,1837,True,False,True
7250aede-c77c-468f-b25a-45b6a36d4472,1.019437752420315,1.019437752419565,1.0194377524194902,0.3286705017667824,34.67360621740112,-82.83181217725684,"[0.039117517456701376, -1.018686973978966, -0.9017675566371378, 0.4754667230412431, 0.8626500391804364, 0.5432202509377226]",0.27712812921102037,1837,True,False,False
bd90ac5e-9f30-4582-9f5c-54eca933fcdc,1.019347991834554,1.0193479918337836,1.0193479918337331,0.36990228248356055,34.67360621740112,-82.83136229017849,"[0.03897691416482362, -1.0186025371487726, -0.9016241305512551, 0.47554627064876887, 0.8626472163864315, 0.5430562665000038]",0.27712812921102037,1837,True,False,True
3d6b4f5c-c488-449a-8284-c2d6435de91a,0.9981364075830823,0.9981364075830063,0.998136407583101,0.060925810917061236,34.67389461251987,-82.8341332036869,"[-0.003633702194663435, -0.9981297933715784, -0.8625889061806942, 0.5022117749985447, 0.8662226083753577, 0.49591801837303356]",0.27712812921102037,1837,True,False,True
0cb1a779-c071-4340-ad2c-7c68bdf0a47a,0.998088738443999,0.9980887384439039,0.9980887384440242,0.11083385932714732,34.67344472544152,-82.8341332036869,"[-0.0037821977533305075, -0.9980815722442941, -0.8624728976801505, 0.5023162653610534, 0.8662550954334809, 0.4957653068832405]",0.27712812921102037,1837,True,False,False
981ffc73-311c-4f88-aac2-78db9d7f11af,0.998215189202243,0.9982151892021981,0.9982151892022504,0.01969417311400893,34.67389461251987,-82.83368331660856,"[-0.003388319436687818, -0.9982094386000646, -0.862780572350813, 0.5020390899107366, 0.8661688917875008, 0.4961703486893281]",0.27712812921102037,1837,True,False,False
bae1a80a-5d8e-4d74-83d6-0a98d65b0a47,0.9981272471627213,0.9981272471626426,0.9981272471627416,0.06960222521492573,34.67434449959821,-82.83368331660856,"[-0.0036618894536054824, -0.9981205298755396, -0.8625667901283289, 0.5022315541328319, 0.8662286795819345, 0.4958889757427076]",0.27712812921102037,1837,True,False,False
437ebea5-9e6b-478d-a29c-246fb6dfe631,0.9980393761274217,0.9980393761273094,0.9980393761274551,0.11951028100420455,34.67479438667656,-82.83368331660856,"[-0.003935458146458023, -0.9980316170015517, -0.8623530049743374, 0.502424015133522, 0.8662884631207954, 0.49560760186802977]",0.27712812921102037,1837,True,False,False
744ce767-07e3-40b1-bb84-8555722e3128,0.9979668356642147,0.997966835664074,0.9979668356642586,0.16074147291892937,34.67479438667656,-82.83323342953021,"[-0.004161463997655801, -0.9979581591268053, -0.8621763856631262, 0.5025830130046844, 0.866337849660782, 0.49537514612212086]",0.27712812921102037,1837,True,False,True
8fae7822-2811-4dc2-9d00-91a9d534c978,0.9980410873078508,0.9980410873077371,0.9980410873078832,0.16074190404711652,34.672994838363174,-82.8341332036869,"[-0.003930691956287606, -0.9980333469780064, -0.8623568862729798, 0.5024207524799816, 0.8662875782292673, 0.49561259449802475]",0.27712812921102037,1837,True,False,True
953eec14-bc83-47d7-8c8e-bfc34fb0b9c5,1.0003161878760773,1.0003161878761164,1.0003161878724627,0.8410523344374194,34.67695093780922,-82.8354347377012,"[0.000267573995016525, -1.0003161521211885, -0.866432986493329, 0.4999263500854362, 0.8661654124983126, 0.5003898020357523]",7.199557856794634,1837,True,False,False
5a20152a-ce44-46d8-812f-5073827bab0f,1.000324923855541,1.0003249238550727,1.0003249238515066,0.9461747754209766,34.67765814566613,-82.8346712555593,"[0.0002751835084788283, -1.000324886036343, -0.8664443550423244, 0.49992412701101296, 0.8661691715338455, 0.50040075902533]",7.199557856794634,1837,True,False,False
902a2eb2-e22a-4f2e-9080-a017c7b9ea32,1.0004554605296943,1.0004554605229083,1.00045546053438,1.371471522212263,34.676697872002414,-82.83743346016078,"[0.00039928569662882666, -1.0004553808812287, -0.8666194179914599, 0.4998818987830662, 0.8662201322948312, 0.5005734820981627]",7.199557856794634,1837,True,False,False
55c0c277-83a0-46cb-b2cd-ea6b02b4a044,1.0003114065747425,1.0003114065692527,1.000311406577792,0.7601479959967441,34.671427440062565,-82.83477249251003,"[0.00026630692850547146, -1.0003113711565814, -0.86642821252605, 0.49992505691327044, 0.8661619055975445, 0.500386314243311]",7.199557856794634,1837,True,False,False
d65c1dd3-bd70-4490-9bc9-5c2da8f7e82c,1.0001590457455034,1.000159045743724,1.0001590457460439,0.2684357849655941,34.674766110737096,-82.83149999987926,"[0.0001338817606743948, -1.0001590368165705, -0.8662300745322469, 0.4999635733040181, 0.8660961927715723, 0.5001954635125524]",7.199557856794634,1837,True,False,False
486c4420-a93c-4793-8fee-92bb4e3f6c8b,1.000210186123083,1.000210186120129,1.0002101861244597,0.4184349808190022,34.67377584109062,-82.83261442342274,"[0.0001774551924501608, -1.0002101704126092, -0.8662961442418095, 0.49995140440276, 0.8661186890493594, 0.5002587660098492]",7.199557856794634,1837,True,False,False
302675215,1.0004019932735084,1.0004019932673052,1.0004019932779098,0.9920633393791337,34.6741564,-82.8356477,"[0.0003494229147797415, -1.0004019322800388, -0.8665481987535809, 0.4998983569188046, 0.8661987758388011, 0.5005035753612342]",7.199557856794634,1837,True,False,False
113984088,1.0004078386542143,1.0004078386480122,1.000407838658816,1.0285337212886219,34.6744666,-82.8357795,"[0.00035450910313385565, -1.000407775871678, -0.8665558025466613, 0.4998968739462335, 0.8662012934435275, 0.5005109019254445]",7.199557856794634,1837,True,False,False
f078b90d-1b3b-4f3c-9ce8-7191e1c0f8a1,1.0004085752298422,1.0004085752234937,1.0004085752341985,1.0311658756543538,34.67396253553774,-82.8352913704561,"[0.00035602870470639766, -1.0004085119076145, -0.8665571997731975, 0.4998959259506803, 0.866201171068491, 0.5005125859569343]",7.199557856794634,1837,True,False,False
296569828,1.0001095079821185,1.0001095079814732,1.000109507981853,0.1243614100147288,34.674651,-82.8329727,"[9.249905581544748e-05, -1.0001095037367536, -0.8661664862738702, 0.4999746452382003, 0.8660739872180546, 0.5001348584985533]",7.199557856794634,1837,True,False,False
295498746,1.000157386341399,1.0001573863396571,1.0001573863419122,0.2635902862904389,34.6747981,-82.831464,"[0.00013248250287168256, -1.0001573775987913, -0.8662279379785814, 0.49996395548794564, 0.8660954554757098, 0.5001934221108457]",7.199557856794634,1837,True,False,False
67086850-524a-4c64-b12d-a31a9e3279e5,1.000162458682219,1.0001624586822895,1.0001624586812121,0.26819815121622864,34.67561167428637,-82.83402672986128,"[0.00013633645387801946, -1.0001624494223351, -0.8662342572812415, 0.4999631537805333, 0.8660979208273635, 0.5001992956418018]",7.199557856794634,1837,True,False,False
d18f1899-f1d2-4178-b332-9b2c7518ff1c,1.0001298178692024,1.000129817868236,1.0001298178685618,0.2715934497782623,34.67346386133547,-82.83225439945566,"[0.00011227740201254917, -1.0001298115989323, -0.8661939625714284, 0.49996767061905, 0.8660816851694159, 0.5001621409798823]",7.199557856794634,1837,True,False,False
decc3e5b-e24a-4078-97d3-d34b50fb5fc8,1.0004016639139937,1.0004016639077948,1.0004016639183908,0.9910633402180158,34.67414771525664,-82.83564477659735,"[0.0003491153679600554, -1.0004016030278795, -0.8665477598394336, 0.4998984586360862, 0.8661986444714735, 0.5005031443917933]",7.199557856794634,1837,True,False,False
de10576a-aa0f-4038-996c-4d5448b524f5,1.0002900407741921,1.0002900407759376,1.0002900407714923,0.8772664513913174,34.67795572311708,-82.8368699910099,"[0.0002443203064971285, -1.0002900109693373, -0.8663987207473007, 0.499933417794556, 0.8661544004408036, 0.5003565931747814]",7.199557856794634,1837,True,False,False
0d723b81-d3cc-4b5e-9604-b94e1579d6da,1.000306138331098,1.0003061383314422,1.0003061383278191,0.7895113898752362,34.677414916089354,-82.8354055069469,"[0.00025853602712239826, -1.0003061049528197, -0.8664197664063373, 0.49992915361105456, 0.8661612303792148, 0.5003769513417652]",7.199557856794634,1837,True,False,False
e2b17ec5-7234-4634-99f3-13b33e8ee391,1.0002765924006116,1.0002765924018437,1.0002765923983112,0.6395113853919641,34.67876523545962,-82.8353204364696,"[0.00023256785927391752, -1.0002765653967431, -0.8663812003164306, 0.49993687292608574, 0.8661486324571568, 0.5003396924706575]",7.199557856794634,1837,True,False,False
ad21eec3-b245-4f80-a3e7-f2e2f56b33e5,1.0004066652945949,1.0004066652886718,1.0004066652999042,1.1578656580242075,34.67551068121881,-82.8364073886983,"[0.0003531355715151488, -1.0004066029980303, -0.8665541000426026, 0.4998974770226512, 0.8662009644710874, 0.5005091259753791]",7.199557856794634,1837,True,False,False
35affd0b-0310-47a0-852f-21aafab0bb12,1.0003248311620891,1.0003248311617352,1.0003248311579696,1.0460769308248357,34.677087559093025,-82.83382788718363,"[0.0002749012029971381, -1.000324793420515, -0.8664441336819292, 0.4999243251867593, 0.866169232478932, 0.500400468233756]",7.199557856794634,1837,True,False,False
129f96e7-ea7e-4cd5-bdb6-d50f6f7bf437,1.0004329375121723,1.000432937505658,1.0004329375168657,1.1795340931140303,34.675480397982774,-82.83687893263095,"[0.00037770165397522064, -1.000432866243754, -0.8665891277219313, 0.4998893337938382, 0.866211426067956, 0.5005435324499159]",7.199557856794634,1837,True,False,False
19bd08d3-a3aa-4eb9-95a0-141db869b8b8,1.0004557136100165,1.0004557136032142,1.0004557136147947,1.318968222838295,34.676416546435696,-82.83789415674269,"[0.00039956660987415163, -1.0004556338494257, -0.8666197775249982, 0.49988178198920413, 0.8662202109151241, 0.5005738518602216]",7.199557856794634,1837,True,False,False
113913040,1.0003114714152268,1.000311471409916,1.0003114714182801,0.7194358245701336,34.6717887,-82.8348507,"[0.0002663979750128987, -1.0003114359728917, -0.8664283141818651, 0.4999250104728576, 0.8661619162068521, 0.5003864255000342]",7.199557856794634,1837,True,False,False
11a8480b-1da6-49f2-8040-454036c30482,1.000352036893137,1.0003520368874284,1.000352036896792,0.8410633960162713,34.67284500375207,-82.83520626619944,"[0.00030323439236562463, -1.0003519909641596, -0.8664818540436289, 0.49991338669499386, 0.8661786196512633, 0.5004386042691659]",7.199557856794634,1837,True,False,False
dae7b755-4e43-4d99-abba-eebd2682834e,1.0001627699968165,1.0001627699968898,1.0001627699958062,0.26919815292325694,34.67562021452478,-82.83403022187656,"[0.00013659176264759908, -1.0001627607021009, -0.8662346545118105, 0.49996308831653585, 0.8660980627491629, 0.5001996723855651]",7.199557856794634,1837,True,False,False
7cb66b0f-7d12-40c3-9ac3-48e0ffa241d4,1.00020924382513,1.000209243825677,1.0002092438235983,0.41919830444190553,34.676901250285155,-82.83455402416861,"[0.00017513910869672772, -1.0002092285239637, -0.8662941704988953, 0.49995293924656586, 0.8661190313901986, 0.5002562892773976]",7.199557856794634,1837,True,False,False
9114e66f-a106-462e-926c-48a6fe17b5ce,1.0002763939359758,1.0002763939372141,1.0002763939336818,0.6385113852713539,34.678774237588755,-82.83531986933309,"[0.00023239641189855877, -1.0002763669719537, -0.8663809427518346, 0.4999369221914737, 0.8661485463399361, 0.50033944478048]",7.199557856794634,1837,True,False,False
9e1a569f-5918-48ff-84d5-50a341fb5b20,1.0002907639340883,1.0002907639356133,1.0002907639313148,0.75898832596733,34.67899936655315,-82.83660594094499,"[0.0002452418478728654, -1.0002907339036258, -0.8663998075974837, 0.499932981183451, 0.8661545657496108, 0.5003577527201749]",7.199557856794634,1837,True,False,False
4ed9d518-66f4-428c-884e-b116c0a94342,1.0004080063548104,1.000408006348606,1.0004080063594123,1.0295337263996953,34.67447331389393,-82.8357867810108,"[0.0003546610338681576, -1.0004079435184323, -0.8665560236983785, 0.49989682619373366, 0.8662013626645103, 0.5005111173246989]",7.199557856794634,1837,True,False,False
a8200e82-da3c-4729-ae6d-d48081aa6c3a,1.0002552738889634,1.0002552738899835,1.0002552738869102,0.5691982477534012,34.67818228604554,-82.83507782646066,"[0.0002141851955071417, -1.0002552509897042, -0.8663535501666455, 0.4999421355763658, 0.8661393649711384, 0.5003131154133384]",7.199557856794634,1837,True,False,False
41ba0b4f-87ad-492e-b9fb-2b283e689571,1.0002608834941402,1.0002608834900117,1.0002608834963524,0.5684349912806425,34.67278557144413,-82.83372884696622,"[0.0002215276533141722, -1.0002608589942645, -0.8663620780721554, 0.4999385808224429, 0.8661405504188412, 0.5003222781718215]",7.199557856794634,1837,True,False,False
29d18c94-50cc-4374-ab66-ee83ee1e45e7,1.0003111378725413,1.0003111378672385,1.000311137875589,0.7184358163367592,34.671795301797644,-82.83484327050971,"[0.00026609915705296834, -1.0003111025097324, -0.8664278759853141, 0.49992510252522515, 0.8661617768282612, 0.5003859999845073]",7.199557856794634,1837,True,False,False
